x,y,z,gt
-7.3255157,-2.0838928,5.7858734,bike
-6.3907228,-0.3298013,6.5744777,bike
-7.206497,-1.3102722,5.7668304,bike
-7.3040924,-3.4978333,6.7308807,bike
-7.3183746,-1.9125061,6.1762543,bike
-6.9708405,-1.212677,7.054611,bike
-5.4667053,-1.8287506,4.302307,bike
-4.46669,-2.0243835,5.4835663,bike
-10.346466,0.9372406,6.720764,bike
-4.492874,-1.8482361,5.9453583,bike
-6.468582,-2.0624695,6.1976776,bike
-6.0403748,3.377121,7.20636,bike
-5.4024353,3.7603607,7.1587524,bike
-8.668045,-1.924408,5.012253,bike
-6.933014,3.827011,5.552002,bike
-5.4069366,-2.5766296,6.628525,bike
-7.86196,-1.6400281,6.0148335,bike
-6.9827423,-0.76516724,5.9596405,bike
-6.9544373,0.1802826,7.0706787,bike
-5.1144104,3.267624,6.8754883,bike
-6.8663635,1.9608002,6.0185547,bike
-7.9684753,2.5392303,6.932617,bike
-7.449295,-2.6599426,6.9355927,bike
-8.2491,-2.6908875,6.1215057,bike
-7.5111847,-2.3766785,5.374069,bike
-8.168167,-1.8482361,6.8570404,bike
-9.310745,-3.1003113,4.8694305,bike
-7.699234,-1.0151062,5.288376,bike
-7.9032598,-1.2150574,5.861604,bike
-6.0022635,-0.96187055,6.26802,bike
-8.222916,-2.77182,8.811325,bike
-10.234589,3.331894,4.5689087,bike
-3.5407257,-2.3838196,7.5187836,bike
-5.485489,-2.3600159,6.1405487,bike
-3.5764313,-1.6768494,6.609482,bike
-8.410965,-3.509735,6.2928925,bike
-6.735488,-1.3892355,5.928642,bike
-5.921097,-1.9624939,5.5811615,bike
-8.05867,-2.2290955,7.2164764,bike
-6.030594,-1.3126526,3.5554657,bike
-7.15889,-3.7668152,6.3952484,bike
-6.9711,1.3323822,5.642456,bike
-6.6875763,-4.061981,6.2738495,bike
-10.208145,-3.233612,5.0670013,bike
-10.084625,1.6608734,5.5805664,bike
-11.484024,-1.1365051,5.712082,bike
-5.537857,-3.6644592,7.4235687,bike
-5.590225,-2.2719421,6.630905,bike
-6.1496124,-2.5694885,6.0548553,bike
-4.478592,-2.2148132,7.040329,bike
-8.970352,-2.7694397,6.0738983,bike
-5.9306183,-1.7958679,7.4426117,bike
-9.884674,1.3728485,5.628174,bike
-8.449051,-2.438568,6.85466,bike
-6.813736,-0.95321655,6.797531,bike
-7.9777374,-2.4980774,7.0950775,bike
-4.4394484,-0.60812724,8.011598,bike
-6.1236877,7.8141327,3.9904785,bike
-7.2350616,-4.126251,4.6766205,bike
-6.90419,-2.4338074,6.21434,bike
-3.286026,-2.033905,6.9736786,bike
-5.852066,-1.3269348,7.3378754,bike
-6.7878113,0.7134857,6.6731567,bike
-7.070816,-1.8482361,7.1212616,bike
-4.678543,-2.2981262,6.745163,bike
-2.759964,-3.612091,5.7097015,bike
-8.920795,-0.46926352,5.609016,bike
-9.482391,-0.64094543,1.4553833,bike
-8.220535,-2.2814636,5.673996,bike
-9.144119,-2.8836975,6.181015,bike
-9.303269,-1.7669208,6.326678,bike
-5.6425934,-3.6716003,5.4192963,bike
-5.6523743,2.5725555,6.6921997,bike
-6.804474,2.5987396,6.925476,bike
-7.7266874,0.28909984,5.663484,bike
-10.998428,-3.1026917,5.731125,bike
-5.773773,3.3461761,6.6255493,bike
-9.898956,-1.3764801,0.953125,bike
-5.9568024,-2.3600159,6.566635,bike
-4.5452423,-0.6104431,6.181015,bike
-6.3847375,0.9684546,4.1772833,bike
-5.856827,-2.1481628,6.2667084,bike
-11.212921,2.7915497,0.5675049,bike
-8.906082,-2.0124817,5.9405975,bike
-5.7449493,-2.3171692,5.6716156,bike
-8.141983,-4.3714294,8.375717,bike
-4.6645203,3.1819305,6.944519,bike
-7.4088287,-1.4578552,5.9286957,bike
-4.0072784,-1.1650696,6.5428314,bike
-7.1044006,0.7634735,5.3115845,bike
-6.618805,0.9467621,6.218506,bike
-5.8092194,-1.1198425,5.033676,bike
-3.509781,-4.259552,10.718002,bike
-10.1065235,0.75477207,4.006098,bike
-8.510941,-1.6578064,6.1762543,bike
-7.2088776,-2.0815125,5.731125,bike
-6.704239,-3.214569,7.2950287,bike
-7.8063507,-3.4169006,5.6144867,bike
-7.977997,3.0129242,4.011902,bike
-7.7970886,0.1802826,5.6853027,bike
-10.567581,-3.233612,5.7025604,bike
-4.6309357,-6.8803406,6.4095306,bike
-9.101532,3.0319672,2.4718018,bike
-6.9851227,-0.87942505,7.809189,bike
-9.294083,-3.752533,6.231003,bike
-6.7328033,-3.2669373,3.6078339,bike
-6.1377106,-2.3552551,6.611862,bike
-7.8994446,1.9441376,4.7521973,bike
-6.133209,1.9179535,7.5324707,bike
-8.18483,-3.1336365,7.4806976,bike
-7.2310877,-1.3551182,5.9717374,bike
-9.765396,-2.2100525,7.342636,bike
-5.9520416,-4.588043,5.7216034,bike
-7.461197,-3.3883362,6.949875,bike
-8.315661,-0.3333926,6.6109896,bike
-6.445038,1.8679657,6.506531,bike
-5.5262146,5.0481415,5.5805664,bike
-8.055291,-0.7380127,6.142923,bike
-6.416214,-1.6149597,5.3621674,bike
-8.50856,-1.8529968,6.0167694,bike
-11.193619,-3.1836243,5.545456,bike
-5.190323,-1.5649719,5.859665,bike
-6.8565826,-2.9336853,6.476181,bike
-6.4376373,-1.8006287,6.53331,bike
-6.7280426,-3.6716003,5.685898,bike
-6.554535,3.1224213,7.6657715,bike
-7.1707916,-2.310028,6.040573,bike
-8.8441925,-2.4147644,6.0310516,bike
-6.237686,-1.6863708,6.8379974,bike
-7.6254425,-2.469513,6.109604,bike
-4.574066,3.505661,7.9776,bike
-8.165787,-3.4787903,4.155319,bike
-5.8092194,-3.2026672,6.0738983,bike
-8.425247,-1.5483093,6.302414,bike
-10.972244,-1.674469,4.257675,bike
-9.365494,-2.4814148,6.4666595,bike
-6.4590607,-2.9812927,6.738022,bike
-8.723053,0.51353455,6.868347,bike
-6.4590607,-2.6289978,5.723984,bike
-7.4969025,-3.6787415,7.7544403,bike
-12.286209,-1.5935364,5.4192963,bike
-6.9398956,-3.4621277,7.2498016,bike
-9.451187,-3.3074036,7.2045746,bike
-6.6854553,2.2845306,7.475342,bike
-6.5352325,-1.1912537,5.5764008,bike
-5.6306915,-2.7337341,6.059616,bike
-6.8401794,1.5775604,5.744812,bike
-9.117935,-1.2364807,5.0170135,bike
-7.2588654,-2.8075256,5.207443,bike
-6.671173,1.7061005,6.328003,bike
-5.530716,-2.8646545,6.8189545,bike
-7.1662903,1.4061737,5.597229,bike
-10.220306,2.7606049,5.751953,bike
-9.21817,0.9967499,6.532715,bike
-7.550115,-1.4826094,6.123171,bike
-5.8877716,-0.8841858,3.243637,bike
-9.558304,-2.7432556,6.5547333,bike
-7.187454,-2.5314026,6.3309784,bike
-5.3617096,-3.4026184,5.9477386,bike
-7.6470804,-1.0001777,5.266645,bike
-4.281021,-1.6816101,6.507126,bike
-8.984634,-1.9553528,5.4478607,bike
-3.9289856,3.9174652,6.5565186,bike
-5.4048157,-0.38386536,6.687439,bike
-7.5159454,-2.1076965,6.226242,bike
-6.1567535,-1.7744446,5.6311493,bike
-5.8404236,2.3559418,6.1447144,bike
-6.8946686,-2.7503967,6.3524017,bike
-8.57045,-2.8622742,6.1643524,bike
-8.789444,-2.1981506,6.233383,bike
-11.181976,3.6556244,6.6136475,bike
-6.1234283,-2.424286,6.2214813,bike
-10.058182,-3.1217346,5.8953705,bike
-4.40242,-1.5411682,6.1405487,bike
-7.6587677,-1.0389099,6.8570404,bike
-8.376115,-1.7393875,5.927445,bike
-7.0041656,-2.6408997,5.4192963,bike
-9.934402,-2.7813416,3.0294037,bike
-5.8634,-0.6985083,4.135385,bike
-5.5783234,-2.3862,6.01915,bike
-6.96846,-2.2481384,5.0503387,bike
-7.5138245,2.010788,6.4660645,bike
-7.097,-2.495697,7.6901703,bike
-11.962738,3.4913788,2.614624,bike
-9.325287,0.64445496,4.890259,bike
-8.173187,1.825119,6.7374268,bike
-7.4135895,-0.2081604,6.1976776,bike
-2.7623444,-2.0934143,5.245529,bike
-7.1184235,-3.328827,6.045334,bike
-7.1493683,-3.0931702,4.8694305,bike
-6.116287,-1.5959167,6.526169,bike
-9.111053,1.613266,3.9952393,bike
-7.2711906,-1.5023615,6.0860605,bike
-5.1736603,-4.4285583,7.4997406,bike
-8.703751,-1.5982971,7.5640106,bike
-13.050308,-4.483307,6.0286713,bike
-9.496414,-3.5835266,6.3190765,bike
-6.320999,-3.4978333,6.1381683,bike
-7.8872833,-1.2388611,6.6190033,bike
-7.815872,-5.7258606,5.769211,bike
-10.391434,-0.6374562,5.298967,bike
-4.0694275,3.0771942,7.0254517,bike
-10.784195,-1.1555481,7.4997406,bike
-6.911331,-2.4742737,6.6523285,bike
-6.5423737,-3.2931213,6.692795,bike
-8.141983,-2.469513,5.8001556,bike
-6.080841,1.9346161,7.0825806,bike
-15.818939,3.5675507,1.0126343,bike
-7.192215,-1.6506653,6.238144,bike
-6.723282,-3.131256,5.564499,bike
-7.785187,3.1176605,3.9833374,bike
-4.6595,-2.5956726,5.193161,bike
-8.011063,-2.3124084,6.045334,bike
-9.170303,-2.3314514,5.731125,bike
-7.7539825,-2.143402,5.559738,bike
-6.109146,-0.917511,4.1838837,bike
-4.576187,-2.6480408,5.6382904,bike
-8.799225,1.8036957,5.892395,bike
-7.320755,-4.085785,5.6573334,bike
-8.6323395,-2.4599915,5.552597,bike
-6.3233795,-3.2217102,6.102463,bike
-5.611908,0.48735046,7.7443237,bike
-10.027496,2.0512543,6.532715,bike
-8.006302,-2.2314758,6.79039,bike
-12.35524,-4.4999695,4.9337006,bike
-6.4688416,1.779892,6.599365,bike
-9.517838,-3.271698,6.987961,bike
-11.231705,-3.5644836,3.6006927,bike
-11.146011,-2.681366,5.8239594,bike
-5.8856506,1.3680878,5.98761,bike
-10.874908,1.779892,4.026184,bike
-10.346207,-0.8484802,6.623764,bike
-7.582596,-3.1288757,6.628525,bike
-8.18959,-3.131256,4.3814545,bike
-10.88681,0.8943939,5.2996826,bike
-6.2138824,-2.9979553,5.2479095,bike
-8.025963,-0.35913026,6.1686606,bike
-5.7330475,-3.9120178,5.0741425,bike
-9.267899,-1.8149109,6.495224,bike
-12.374542,2.5463715,-0.16326904,bike
-7.28743,-2.1719666,5.788254,bike
-8.258621,-3.4026184,6.449997,bike
-7.335037,-2.9360657,5.6002045,bike
-7.4106526,-1.4197617,6.4870896,bike
-6.8423004,-2.0005798,5.212204,bike
-6.90921,6.745346,10.119934,bike
-7.7849274,-2.605194,5.7406464,bike
-7.0303497,-0.97702026,6.3452606,bike
-8.058929,1.3752289,5.961426,bike
-6.7164,1.5894623,6.796936,bike
-7.351959,2.4749603,7.6276855,bike
-6.9044495,1.0205536,6.3898926,bike
-8.18959,-1.7054138,7.007004,bike
-8.285065,4.5744476,5.8495483,bike
-9.042023,2.5868378,6.0875854,bike
-9.629715,-0.10580444,2.7770844,bike
-6.6592712,2.4297333,5.968567,bike
-10.577103,-2.3981018,5.207443,bike
-7.877762,-0.9508362,5.390732,bike
-9.896576,1.6656342,5.3377686,bike
-5.666397,-2.6789856,6.566635,bike
-8.1705475,-3.6454163,7.6259003,bike
-6.240326,1.6870575,6.5565186,bike
-8.101517,-1.6387634,5.1526947,bike
-7.8661194,2.427353,5.3449097,bike
-8.175308,-2.7051697,4.905136,bike
-5.2069855,-1.1412659,6.328598,bike
-6.151993,-2.3338318,5.8572845,bike
-8.342194,3.4723358,3.4239502,bike
-7.41185,-0.32321724,4.9583917,bike
-6.8663635,5.602768,3.761963,bike
-7.563553,-1.2031555,6.1905365,bike
-7.873001,-1.1198425,6.3524017,bike
-6.549339,-1.5969325,6.2662244,bike
-7.0612946,-2.552826,5.1526947,bike
-7.0187073,1.5513763,5.9995117,bike
-7.1282043,2.3749847,5.1068726,bike
-6.611664,3.4913788,7.6586304,bike
-4.9118195,-1.924408,6.59758,bike
-7.275528,-3.1669617,5.8620453,bike
-8.330032,-2.6313782,6.15007,bike
-10.36525,-0.8318176,6.3904877,bike
-8.629959,-1.7149353,4.8432465,bike
-6.761368,-2.8955994,6.9474945,bike
-8.368118,-1.7030334,5.4026337,bike
-11.112686,-1.629242,5.6954193,bike
-6.8684845,-3.0646057,6.1857758,bike
-8.884659,-2.8194275,6.4904633,bike
-5.233429,2.7582245,6.3065796,bike
-11.165054,-1.9791565,5.7335052,bike
-8.50618,-2.1838684,6.8332367,bike
-4.34317,3.5223236,2.3694458,bike
-4.21463,1.8798676,6.539856,bike
-9.353851,2.0393524,5.468689,bike
-8.471284,-0.64823014,6.39192,bike
-10.120071,-3.214569,6.7237396,bike
-4.221512,-4.7189636,7.2236176,bike
-7.9658356,-1.7411194,5.1836395,bike
-8.665665,-3.612091,5.1241302,bike
-11.386429,-2.8218079,6.4547577,bike
-2.6480865,-2.8003845,5.207443,bike
-8.384781,-1.9386902,6.3952484,bike
-6.0782013,-3.5978088,6.252426,bike
-9.6011505,-1.5221252,5.564499,bike
-6.5212097,2.132187,6.2946777,bike
-10.003693,1.6680145,4.814087,bike
-7.1065216,-2.1029358,6.4476166,bike
-6.233185,0.9705658,4.083313,bike
-7.565933,-1.2198181,5.8001556,bike
-8.19223,2.5463715,5.9923706,bike
-9.463089,-1.950592,5.3954926,bike
-6.704239,-1.9029846,5.474045,bike
-4.850189,2.6891937,5.8233643,bike
-8.687088,-2.4219055,6.5356903,bike
-6.9708405,-2.1981506,6.571396,bike
-5.5976257,3.5937347,6.996887,bike
-9.02034,-0.5771179,5.8239594,bike
-9.179825,-1.9482117,6.5118866,bike
-4.9832306,-2.7361145,6.488083,bike
-6.6756744,-3.086029,7.1474457,bike
-5.167286,-1.30484,5.865794,bike
-9.201248,-2.6932678,5.269333,bike
-8.83017,1.9131927,6.1280518,bike
-5.62381,2.9772186,5.961426,bike
-5.3498077,-2.2981262,5.1122284,bike
-10.162918,0.2036438,6.135788,bike
-5.2762756,6.552536,6.3065796,bike
-6.84256,2.7772675,6.6921997,bike
-7.6516266,-2.0934143,6.604721,bike
-1.6078644,-1.5744934,6.2357635,bike
-14.202667,3.4080658,0.9436035,bike
-9.479752,-1.5840149,7.1450653,bike
-9.962967,-1.526886,5.9715424,bike
-6.637848,1.2585907,6.899292,bike
-5.9238534,-1.4305356,7.215525,bike
-5.7832947,2.1869354,7.5515137,bike
-7.9586945,-0.7032776,5.8263397,bike
-7.880142,-3.8763123,5.000351,bike
-7.0946198,-1.3245544,6.7023163,bike
-6.1974792,2.4892426,6.304199,bike
-7.5492706,-0.30575562,5.935837,bike
-6.51857,-2.033905,6.15007,bike
-5.825882,-3.2859802,6.354782,bike
-6.671173,1.7108612,4.821228,bike
-5.457184,3.2985687,5.585327,bike
-10.298859,2.2512054,5.9161987,bike
-6.7780304,-2.6480408,5.681137,bike
-4.7451935,-3.4906921,6.238144,bike
-4.7118683,-3.3002625,5.4978485,bike
-8.787064,-3.528778,4.969406,bike
-7.3874054,-0.6175842,6.4928436,bike
-4.261978,-4.6618347,7.0236664,bike
-6.820877,-1.6982727,4.840866,bike
-5.88089,4.1555023,5.2163696,bike
-5.6949615,-2.0315247,5.802536,bike
-7.915848,-2.1291199,6.5809174,bike
-7.206497,-2.3862,6.507126,bike
-6.6997375,3.0795746,5.878113,bike
-8.601654,2.0512543,4.492737,bike
-7.35408,-2.2505188,6.4404755,bike
-8.308609,-4.4309387,7.766342,bike
-7.5230865,-2.7170715,6.8498993,bike
-8.546646,-1.3769226,7.142685,bike
-7.654007,-1.8982239,6.169113,bike
-5.268875,-2.9646301,6.8260956,bike
-7.394806,1.9560394,6.239929,bike
-5.9761047,6.371628,9.651001,bike
-7.1493683,-3.0431824,7.0450897,bike
-4.33815,-0.7175598,5.114609,bike
-6.6256866,-3.1288757,6.27623,bike
-5.7245364,-0.79966336,5.6748567,bike
-7.8446016,-0.5177461,4.8578353,bike
-9.232452,1.4204559,5.1592407,bike
-7.256485,-2.0053406,5.31456,bike
-8.144363,-2.995575,5.8001556,bike
-12.021988,-2.1124573,5.014633,bike
-8.001541,-2.2814636,5.7358856,bike
-7.320755,-3.1717224,6.135788,bike
-6.0401154,-2.0743713,6.314316,bike
-9.427383,-0.043914795,4.6266327,bike
-6.5936313,1.2826935,5.975329,bike
-9.455948,-2.7337341,6.53331,bike
-7.723297,1.6275482,6.6469727,bike
-8.463333,-2.764679,6.359543,bike
-9.1393585,-3.097931,6.3309784,bike
-11.472122,-3.2812195,6.885605,bike
-6.359085,-4.0072327,5.89299,bike
-7.6706696,-1.5054626,5.6763763,bike
-5.6687775,-1.526886,6.047714,bike
-6.118927,2.0798187,5.5353394,bike
-7.249344,-2.2029114,5.6335297,bike
-7.166031,-1.5221252,6.380966,bike
-7.942032,-1.9458313,5.269333,bike
-7.077957,-0.7604065,5.026535,bike
-7.4947815,3.2866669,4.57843,bike
-6.935135,-2.931305,4.92894,bike
-8.418106,-3.0717468,6.0858,bike
-6.935135,-2.302887,7.9210663,bike
-6.949417,-1.7411194,5.726364,bike
-5.716385,-4.002472,5.9858246,bike
-6.7901917,2.4940033,6.963562,bike
-9.34407,-0.77944946,7.066513,bike
-6.5090485,-1.3674011,6.4714203,bike
-6.8401794,2.370224,5.8757324,bike
-9.739212,-3.8453674,5.390732,bike
-8.201492,-2.045807,5.495468,bike
-7.023468,6.5572968,2.5908203,bike
-9.156021,-3.1717224,7.156967,bike
-8.654022,4.1197968,2.1123657,bike
-6.3162384,-1.3483582,6.2095795,bike
-5.849945,2.3987885,6.765991,bike
-9.513077,-1.8910828,3.5554657,bike
-3.787627,-1.0839748,7.776367,bike
-8.220535,-3.3835754,6.5166473,bike
-6.282913,-2.2886047,5.7216034,bike
-8.418106,-1.0698547,5.7406464,bike
-6.9163513,-0.10774231,6.9730835,bike
-7.730438,2.510666,4.975952,bike
-7.4614563,2.4106903,6.282776,bike
-6.8806458,-0.14582825,6.4351196,bike
-7.411209,-2.521881,6.559494,bike
-10.067703,-3.4906921,5.321701,bike
-7.2802887,-1.8339539,6.7689667,bike
-13.033646,-3.5621033,5.7549286,bike
-6.9708405,-2.3266907,6.1143646,bike
-4.902298,-2.5504456,4.198166,bike
-6.6328278,-2.8979797,4.262436,bike
-7.344818,2.1869354,5.3568115,bike
-6.383148,2.9034271,5.963806,bike
-8.12532,-2.0101013,5.8120575,bike
-8.201752,2.7582245,5.7495728,bike
-7.618561,0.856308,5.180664,bike
-10.410477,-3.3454895,5.5859222,bike
-7.692093,-0.7342224,6.21434,bike
-12.236221,-1.8363342,5.688278,bike
-9.191986,2.094101,4.7141113,bike
-9.1465,-1.0531921,5.7097015,bike
-8.553787,-1.507843,5.05986,bike
-5.56192,9.837448,4.0856934,bike
-7.3874054,-2.6408997,6.8784637,bike
-8.425507,4.52446,7.708618,bike
-7.6063995,-1.9482117,6.419052,bike
-7.5447693,-0.0030059814,4.916443,bike
-7.7658844,-0.03677368,6.7665863,bike
-8.589493,-1.6244812,6.052475,bike
-6.9496765,1.3252411,6.720764,bike
-5.4188385,-2.5171204,6.7689667,bike
-8.458572,-3.7025452,6.1215057,bike
-12.607819,2.5725555,-0.8726196,bike
-11.538773,-1.0579529,4.424301,bike
-5.2712555,-5.3330994,7.7496796,bike
-8.917984,-2.174347,6.27623,bike
-8.139603,-3.3954773,5.590683,bike
-4.714508,4.641098,5.9471436,bike
-8.627579,-2.4933167,6.5951996,bike
-7.16127,-1.7315979,5.685898,bike
-5.9023056,-1.1923125,6.8162923,bike
-3.6359406,-3.4621277,6.971298,bike
-5.8354034,-2.405243,7.3331146,bike
-8.560928,-2.1338806,4.436203,bike
-6.39505,0.56352234,5.711487,bike
-5.4307404,-3.1217346,6.509506,bike
-6.5402527,1.7917938,5.6781616,bike
-7.056534,0.83444214,5.769211,bike
-7.7943234,-1.4047978,5.695207,bike
-6.9208527,-1.4483337,6.907028,bike
-11.065079,-1.5292664,6.1215057,bike
-5.7259064,-2.8051453,5.052719,bike
-7.087738,2.4844818,5.3710938,bike
-3.1482239,5.5361176,6.599365,bike
-7.058914,-4.061981,6.578537,bike
-7.0612946,-2.6504211,7.3307343,bike
-7.432892,1.8584442,1.081665,bike
-8.004181,3.1628876,6.232788,bike
-7.056534,1.7937317,5.726364,bike
-5.8332825,3.608017,7.1135254,bike
-5.890152,-3.4478455,5.688278,bike
-7.1341224,-2.2798786,7.0491285,bike
-2.0125275,-4.8237,6.937973,bike
-7.2849574,-0.91697925,5.2235494,bike
-7.1136627,-2.0577087,5.871567,bike
-7.275528,-0.7342224,5.174118,bike
-6.4355164,1.3704681,5.187805,bike
-4.657379,9.397079,6.258972,bike
-7.618561,2.53685,6.6017456,bike
-7.249344,-2.1219788,5.6144867,bike
-7.320755,-2.7861023,6.1595917,bike
-7.6635284,-2.8813171,6.1643524,bike
-5.723526,-5.6544495,5.207443,bike
-8.808746,3.9888763,2.1480713,bike
-7.707534,0.40162733,6.289568,bike
-10.065323,-3.2193298,7.085556,bike
-5.292679,-0.58187866,5.8120575,bike
-5.818741,-2.091034,6.6023407,bike
-7.6804504,1.9417572,6.6969604,bike
-5.057022,-1.7149353,4.9765472,bike
-8.480255,1.2585907,5.878113,bike
-7.320755,-1.4507141,6.1857758,bike
-6.2903137,2.2916718,5.982849,bike
-8.867996,-1.3031311,5.5168915,bike
-7.1779327,-1.6601868,6.3381195,bike
-8.291946,-1.8244324,6.045334,bike
-8.058929,2.5463715,5.4591675,bike
-7.503428,-0.1436521,5.783793,bike
-10.6080475,-0.55093384,6.0810394,bike
-6.618805,2.3416595,7.496765,bike
-3.8001862,-1.7554016,5.288376,bike
-11.753265,1.6465912,5.366333,bike
-7.135086,-4.3714294,6.0929413,bike
-1.1674957,-2.4171448,6.347641,bike
-7.2350616,-3.8786926,6.0548553,bike
-7.4278717,-2.3576355,5.771591,bike
-6.1474915,3.0486298,6.430359,bike
-9.056046,-2.5932922,4.9217987,bike
-8.201752,1.2252655,5.404419,bike
-9.177704,2.313095,6.059021,bike
-7.6397247,-2.8908386,6.1334076,bike
-8.149384,2.6487274,6.187561,bike
-7.514202,-1.1905168,7.8829093,bike
-9.349091,2.2654877,5.333008,bike
-7.9224133,-1.0690111,7.2927384,bike
-6.409073,-1.4602356,6.628525,bike
-7.770645,-3.7929993,6.4857025,bike
-7.5519104,1.8394012,5.73291,bike
-7.6165543,-0.47225627,6.7306995,bike
-8.101517,-2.540924,5.0408173,bike
-10.472366,-2.1791077,5.7144623,bike
-5.014435,4.6172943,6.0161743,bike
-9.108414,-1.276947,3.5149994,bike
-5.4188385,-1.9767761,4.0624847,bike
-8.239578,-2.5504456,6.047714,bike
-8.758499,-1.7077942,6.0381927,bike
-8.939407,-1.7220764,5.7977753,bike
-5.004654,-3.9739075,6.250046,bike
-4.259598,-2.1338806,6.314316,bike
-5.9115753,-1.6435242,5.174118,bike
-7.6254425,-2.6504211,6.745163,bike
-9.194107,-3.2478943,6.9665375,bike
-8.137222,-0.7604065,5.457382,bike
-4.0596466,-1.9672546,6.033432,bike
-5.883011,-3.0193787,4.719467,bike
-8.420746,-2.4524078,5.9471436,bike
-7.5540314,-1.6649475,4.6052094,bike
-6.306717,-2.9027405,6.692795,bike
-6.985382,2.839157,5.899536,bike
-8.965591,-0.37954712,4.947983,bike
-8.363358,-1.5102234,5.3002777,bike
-6.709259,1.6894379,7.4610596,bike
-7.22316,-1.9267883,5.7620697,bike
-7.884903,-5.549713,2.627121,sit
-8.211014,-5.3854675,2.0772552,sit
-8.063431,-5.5711365,1.9891815,sit
-7.846817,-5.6425476,2.672348,sit
-8.106277,-5.471161,2.0939178,sit
-7.949173,-5.5568542,2.4628754,sit
-7.877762,-5.5901794,2.3843231,sit
-7.9063263,-5.6163635,2.4509735,sit
-7.918228,-5.6473083,2.5557098,sit
-7.9586945,-5.5711365,2.505722,sit
-7.9539337,-5.6354065,2.5081024,sit
-7.93013,-5.6020813,2.4700165,sit
-7.980118,-5.4354553,2.505722,sit
-8.025345,-5.580658,2.4509735,sit
-7.968216,-5.568756,2.5914154,sit
-8.194351,-5.4187927,2.517624,sit
-7.975357,-5.4664,2.6628265,sit
-7.7440453,6.125565,0.7799112,sit
-7.9087067,-5.5401917,2.543808,sit
-7.8753815,-5.6615906,2.4747772,sit
-7.9729767,-5.554474,2.517624,sit
-8.118179,-5.387848,2.2795868,sit
-8.027725,-5.497345,2.5319061,sit
-8.103897,-5.4378357,2.5319061,sit
-8.103897,-5.4187927,2.3867035,sit
-8.0872345,-5.444977,2.4438324,sit
-7.873001,-5.554474,2.5295258,sit
-7.9277496,-5.580658,2.4176483,sit
-7.899185,-5.5663757,2.5271454,sit
-8.001541,-5.4497375,2.5652313,sit
-7.9087067,-5.6092224,2.6295013,sit
-7.639299,-5.466561,2.7611132,sit
-7.6231384,-5.4940944,2.6719291,sit
-8.084854,-5.3545227,2.403366,sit
-7.9920197,-5.452118,2.4176483,sit
-8.18483,-5.40213,2.17247,sit
-8.084854,-5.40213,2.479538,sit
-8.072952,-5.459259,2.3843231,sit
-8.0229645,-5.580658,2.3533783,sit
-7.980118,-5.4949646,2.5081024,sit
-7.9134674,-5.6282654,2.4462128,sit
-7.892044,-5.618744,2.5295258,sit
-8.165787,-5.3069153,2.4128876,sit
-8.106277,-5.433075,2.4105072,sit
-7.8753815,-5.640167,2.569992,sit
-7.918228,-5.5211487,2.498581,sit
-8.070572,-5.4354553,2.4057465,sit
-7.0731964,-5.65683,1.4750214,sit
-7.8944244,-5.59256,2.5937958,sit
-8.053909,-5.46402,2.4723969,sit
-7.727885,6.201581,0.5542577,sit
-7.8610992,-5.580658,2.479538,sit
-7.975357,-5.504486,2.5200043,sit
-7.9348907,-5.637787,2.460495,sit
-7.5734587,-5.6341553,2.6431987,sit
-7.9586945,-5.599701,2.4485931,sit
-7.980118,-5.587799,2.4747772,sit
-8.0039215,-5.4235535,2.350998,sit
-8.065811,-5.4568787,2.4628754,sit
-7.794449,-5.6544495,2.581894,sit
-7.987259,-5.561615,2.5461884,sit
-8.246719,-5.299774,2.3105316,sit
-8.137222,-5.361664,2.3081512,sit
-7.6943655,-5.4617724,2.6749218,sit
-7.749222,-5.8210754,2.370041,sit
-7.922989,-5.65921,2.5295258,sit
-7.9944,-5.611603,2.5652313,sit
-7.9396515,-5.53067,2.5319061,sit
-7.9967804,-5.497345,2.4581146,sit
-7.9920197,-5.5711365,2.4962006,sit
-7.956314,-5.5449524,2.4628754,sit
